id,contact_country,sub_category,acronym,name,main_category,cost_min,cost_max,cost_absolute,fte,code,accredited
e3201b79ceac418ca627fc62200f22a8,21,31,EHHA,The European Historic Houses Association,3,,9999,,2.5,204022211093-63,3
e31cc25af5f74214bd4cdf2966aed058,21,51,HFE,Hindu Forum of Europe,5,,9999,,3.25,277874211850-15,
e30838fd99be4546b4f98aab42186079,105,25,SPI,Screen Producers Ireland,2,25000,49999,,0.25,85939938977-36,
e30614cdce4c469eaea96b32befb924e,180,41,CSA-INCAS,CSA-INCAS,4,,9999,,2,93121239852-86,
e301364e7cdb4ad280ee6320dd0dd698,155,25,ICISA,International Credit Insurance & Surety Association,2,25000,49999,,1.5,14682974416-46,
e2fe3a604f2645c58b6c33d54667e97d,44,31,TECHO,Un Techo Para Mi País,3,,9999,,0.25,055345812366-67,
e2fcf2c259ac4ec58b77500ccb62d8f8,180,31,MSC,Asociatia Meridiane Socio-Culturale,3,,9999,,4.25,200266810016-52,
e2e4f298cbf34c5ea549bff163b60320,82,21,VH,Vereinigte Hagelversicherung VVaG,2,,9999,,0.25,285249715473-67,
e2de5955c4854559a4d1a2b5c9165750,108,27,DE.CI.S.A.,Defending Citizens - Sicilian Association / Cittadini che si difendono - Associazione Siciliana,2,,9999,,0.75,944023614252-30,
e2d7e43581d34104b45bb5ac4d671df5,21,31,ACE,Association des Cinémathèques Européennes,3,10000,24999,,0.75,45960464757-14,
e2cfea5d0bf142ffb906a91ce75f7873,82,25,FPE,Flexible Packaging Europe,2,10000,24999,,0.5,616597915313-68,
e2c2f95abb1349718fb6a9ef984f778a,74,21,,Sanitec Europe Corporation,2,,,15000,0.25,56968033647-21,
e2bcd4473a3048e2abfef21807c246d8,215,21,,Ineos Styrenics International SA,2,50000,99999,,0.25,746554514288-93,
e2b1bc9395e742bb9cbfadf73de7f15b,111,31,EU-Japan Centre,EU-Japan Centre for Industrial Cooperation,3,,9999,,0.25,374110414692-85,1
e2a302b3ba5d442ba1a6a56da843591d,180,31,GROW,Growth Resources and Opportunities Worldwide,3,,,,0.25,210728716578-07,
e2934f69ddc24028bba1714d28138903,155,31,Europeana,Europeana Foundation,3,,9999,,1,770007812381-96,2
e28c971c42f54af387931fd05153a743,75,25,CEVI,Confédération Européenne des Vignerons Indépendants,2,10000,24999,,1,392895453-71,
e289db1337fa406eba697d4ba25ac8dd,215,31,DNDi,Drugs for Neglected Diseases initiative,3,,9999,,67.5,66666589895-96,
e28363ee6f2441bdbd9daf1d7c0f94d3,75,21,V.I.E,VINTESS INNOVATION ENTERTAINMENT,2,900000,999999,,1,441199417167-61,
e2813cada38142eba8f617f822f8485b,82,31,,European Entrepreneur Verlagsgesellschaft U.G.,3,,9999,,2.75,531750415159-31,2
e27ae6e59f6448c5863053ee4091c033,233,21,WRBR,Wienerberger Ltd,2,,9999,,693,934162211588-84,
e25ae572696c4ef6860b90a9f289a154,155,41,SPARC Europe,Scholarly Publishing and Academic Resources Coalition Europe,4,,9999,,0.25,126724615363-50,
e257e93e91a24398ad4082004957dbf6,21,31,CAP 2020,CAP 2020 asbl,3,,9999,,0.25,821020111846-15,
e247c50bb36b466fb36e48104c55edde,21,25,CECIP,Comité Européen de Constructeurs d'Instruments de Pesage,2,100000,199999,,4,48444564134-24,
e241e5b63c4a4f1780fc3cd6f2e1a14b,233,11,Brevia Consulting,Brevia Ltd,1,,9999,,0.75,993851515186-23,
e2356f982a9542898fe799a29965e4eb,75,51,BOE,Bureau de représentation du Patriarcat Orthodoxe d'Europe auprès des Institutions de l'Union Européenne,5,,9999,,19,839512811552-12,
e227c584fd3842d188b7a26d9ff1e9c8,214,25,SRI,Swedish Recycling Industries´ Assocation,2,,,30000,0.25,255548111478-45,
e21f5a81ec0645d2bac9a6b79588eaf4,75,26,FPF,Financement Participatif France,2,10000,24999,,0.25,105517517338-01,
e21f177e5d9541579fb9e802d7a75ba3,21,25,A.SPIRE,A.SPIRE,2,25000,49999,,0.5,568717115528-72,1
e213f990e6c84e169421a5ca2f019600,21,31,UEJM AISBL,Université Européenne Jean Monnet,3,,9999,,0.25,43824462222-82,
e1ef948079264ba7b169ac5eb860de5f,14,27,CEC4E or CEC4Europe,Circular Economy Coalition for Europe,2,,,,0.75,628480917959-24,
e1ef1a5ab7f540929f8512c95f0600b0,21,31,ACR+,Association of Cities and Regions for Recycling and Sustainable Resource Management,3,,9999,,0.25,302141215278-05,
e1e983f29d1749b78d25db7effd81510,209,25,,ANFACO-CECOPESCA,2,,9999,,4.25,214347015699-91,
e1e71c3e058444fdb486aeedc2604e91,75,25,FIEEC,"Fédération des Industries Electriques, Electroniques et de Communication",2,10000,24999,,0.75,36474004071-38,
e1d9b66f5a8647d0850d8b5dd174b601,21,26,EUROCADRES,EUROCADRES - COUNCIL OF EUROPEAN PROFESSIONAL AND MANAGERIAL STAFF,2,,9999,,3,803183412905-34,3
e1d69b33c54c4ceaa6a7cf508ee53751,209,25,,FEDERACIÓN DE COFRADÍAS DE PESCADORES DE BIZKAIA,2,,,450000,0.5,42743822211-64,
e1ce2e4de8f945f5bb9be825bba46239,21,11,,Place Lux SPRL,1,25000,49999,,1,25565626151-56,1
e1c65abe19bc48658c31b7e7e9aee087,82,21,HL,HACH LANGE GmbH,2,,9999,,0.25,015095912691-85,1
e1c0a1bab8a0446f9a31d535f1cc6f35,21,25,EWEA,European Wind Energy Association,2,,,0,7,19920706471-21,8
e1a574bcd9f7461e8fdb2dfbee184db1,209,21,CEPSA,COMPAÑIA ESPAÑOLA DE PETROLEOS SAU,2,,,1248000,1.25,473235716272-48,
e1a3609f54dc4bd88e21495ba8c40dd1,58,25,ADH CR,Association for District Heating of the Czech Republic,2,,9999,,1,169439010937-02,
e19cebd6e7b34278a32a2f0e57b9997a,155,27,GABV,Global Alliance for Banking on Values,2,,9999,,0.25,710146711404-60,
e19a00a1114f4dbab0d2f0421d9f45cb,74,63,,East and North Finland EU Office,6,,9999,,5,626247915526-71,
e1997d93a4924bd68e47e6106af4b0b9,82,31,BUKO,BUKO Pharma-Kamapgne,3,,9999,,4.75,88556632719-16,
e190399f798d4f12ab319fb6f62da8d5,21,25,EPA,European Association of Polyol Producers,2,50000,99999,,0.25,96540262048-16,
e18db30ad50a45a38018e7c281980f6b,155,25,CLITRAVI,Centre de liaison des industries transformatrices de viande de l'UE,2,,,300000,2.25,02978802379-31,1
e181567354cf4c37b3cf1373ef0218b1,82,21,Köln Bonn Airport,Flughafen Köln Bonn GmbH,2,,9999,,0.25,543263316176-44,2
e16c607f70ae4f35a0ef70e39d26b201,21,26,EFJ,European Federation of Journalists,2,300000,399999,,0.5,27471236588-39,2
e16b379dded44f88b00063132b21a455,155,31,EUPF,Europe Project Forum Stichting,3,,9999,,3.5,22242728269-97,
e166ef56c7c94f2382fa4c84e50687e4,214,31,ChemSec,International Chemical Secretariat,3,100000,199999,,2.25,95363765837-60,
e1582b727eb1478c9318c9e4ae7ebab0,75,31,,CARE France,3,25000,49999,,2,355642016161-08,
e154de53752e4098a81179adb407589c,234,31,Storify,Storify,3,,,,0.25,448661315899-40,
e148f3bc5a674baaaeb1f327396f1e16,82,21,AFM+E,Aussenhandelsverband fuer Mineralöl und Energie,2,10000,24999,,1.5,33629954785-84,
e148648781e1430396bc1ecdf02e3779,126,41,LMA,Lietuvos mokslų akademija,4,700000,799999,,58,8768994186-53,
e13b55e964e34ef5925680c0c4f7ef11,108,25,,Confindustria ANCMA,2,50000,99999,,1,598149516132-65,
e1245ebee4fe45b78d6d9de9254f21d9,234,31,WMF,Wikimedia Foundation,3,,9999,,0.25,596597913132-95,
e12114a4e64f48ec92324d00f34514cc,233,13,,ProSunergy (UK) Ltd,1,,9999,,0.25,669663515953-77,
e11d53b82ca14f9bb60b398f9a8c53a9,75,11,WELCOMEUROPE,WELCOMEUROPE,1,,9999,,9.75,520806412188-86,
e0f53b72fdf8451883e51f57c7857be2,233,11,TEL,Transport Economics Ltd,1,,9999,,1,152606314112-24,
e0f10d1663a145fc9e0983dc22a00678,74,42,AALTO,Aalto-korkeakoulusäätiö / Aalto University,4,,9999,,0.25,25901146020-53,
e0f0915156904504b884f0a2a51adcd8,21,25,PFP,Primary Food Processors,2,,,16250,3.75,71338036982-24,
e0d6ff11e7aa4c8e9c807803efb11171,233,21,Discovery,Discovery Corporate Services Ltd,2,,9999,,2,288009010205-61,
e0d0301f97c747a2948ae8057137961b,105,13,,JJC CONSULTANTS,1,25000,49999,,1,534173310928-73,1
e0cd96fc33764d098ad908804c056839,82,25,EFAD,European Federation of the Associations of Dietitians,2,,9999,,0.25,99138006725-91,
e0c4a9448200483b9c51be8469c6e6e4,107,13,LNC,Lawrence Normie Consulting,1,,9999,,0.25,518794016722-32,
e0ab76f673a94e49b09d0705dc770f70,21,25,AIJN,European Fruit Juice Association,2,,,700000,1.5,56077559929-38,
e094cd12c3464f8e8a49a99e98edb9cc,82,21,RWE AG,RWE AG,2,,,2000000,5.5,77608353460-77,3
e0941bb8971b416ab1886097ec8adefe,82,41,LNLM,Lindau Nobel Laureate Meetings,4,,9999,,0.5,600822715241-51,
e08e224a01444e54b11172a5b259c989,74,25,YTP,Ympäristöteollisuus ja -palvelut YTP ry (Finnish Environmental Industries YTP),2,,9999,,0.25,624544817846-49,
e07fa4ed28b34e0eb4a34e700b421b4d,82,25,ZDB,Zentralverband Deutsches Baugewerbe e.V.,2,25000,49999,,2,262635513044-83,
e07cf53d1740434b9661ecfbf81bfa9e,75,26,FNEC,Fédération Nationales des Eleveurs de Chèvres,2,,,5000,0.5,85665159230-91,
e06f3dd4eef14dc8ad8fed625618e312,21,31,JEUNE,Jeunes Entrepreneurs de l'Union Européenne,3,,9999,,3,156328414116-67,1
e05a541aa62b4a2ca38f89b12db4ebe9,108,26,ANEP,Associazione Nazionale Educatori Professionali,2,,9999,,7.5,021024310576-20,
e04ceb55468741b2a1b252c67fd02eb9,21,25,ATVEA,All Terrain Vehicle Industry European Association,2,100000,199999,,1.75,37135513916-07,
e046c93329b74039abf9799c92f3dc6b,82,25,F.E.E.D.M,Federation Europeenne Des Emmballeurs Et Distributeurs De Miel - European Federation of Honey Packers and Distributors,2,,,5000,56.25,582140813388-26,
e045c49c7c8349c0b407fe7fabddc8d3,214,51,,The Ecumenical EU Office,5,10000,24999,,1.25,43190644680-77,
e037e519f1434f3e8fb2f0e59f27fcb3,21,31,EFIP,European Forum of Independent Professionals,3,25000,49999,,0.5,823591710024-95,
e036958606634c958e8cb3e1929a10aa,82,31,ADAC e.V.,Allgemeiner Deutscher Automobil-Club e.V.,3,900000,999999,,6.5,02452103934-97,
e0263858207545a1805cf637c3cd563b,199,31,WEF,World Education Foundation,3,,9999,,4.75,791930410994-45,
e017477597ed4e1eb34e97dcf1e2fa89,108,21,FINC,FINCANTIERI SpA,2,,9999,,0.25,095079912436-63,
e011c16071a7430daec75f07efc4d570,233,21,,Bristol Airport Limited,2,,9999,,0.25,242782417024-40,
e00bb9a8b80048fc9c430869aece0ea7,155,25,PMSE NL,Nederlandse Belangenvereniging Draadloze Audio verbindingen PMSE,2,,9999,,1.25,558674316909-14,
e005375f57374a0ebec4c65a98acfb5b,233,25,NHF,National Housing Federation,2,50000,99999,,0.25,38829744957-22,
dffcbfbede924482ba15c379a584cb13,155,25,VHG,Branchevereniging VHG,2,,9999,,1,743772111671-60,
dfef5401ccc643dc9228898b07bd537b,21,31,FIVA asbl,Fédération Internationale des Véhicules Anciens asbl,3,,9999,,0.5,25805075322-90,
dfe6f188e3da480788af70edb80f00a2,231,31,NYCUkraine,National Youth Council of Ukraine,3,,,,25,894031317840-29,
dfe03b6765e74f34beab28dbffd0a4ac,82,21,REWE Group,REWE ZENTRALFINANZ eG,2,400000,499999,,1.75,695563913580-18,
dfcc328dd3ab4052a7c7d2521013046f,82,31,,Stiftung 2 Grad,3,,9999,,0.25,539593110251-28,
dfcada570ec9467284c0a6f9374471fe,165,25,NITO BFI,NITO The Norwegian assosiation for Biomedical Laboratory Scientists,2,,9999,,0.25,55285046724-14,
dfc97e7241f74829991a54cf254253bb,14,25,,Österreichischer Sparkassenverband,2,,,345000,6.25,22115995998-08,3
dfc7216d52ea4ebf97247a7bb13f2855,21,25,EMB,European Milk Board,2,,9999,,2.75,45338982456-46,11
dfc35243234b4115b28955ec0cc95380,21,25,EHPA,European Heat Pump Association,2,100000,199999,,7,23643001178-02,4
dfba8afe271147acb1da214760cf8daa,21,25,EUROPEN,The European Organization for Packaging and the Environment,2,50000,99999,,1.5,0001976677-12,3
dfb46e26bc6247809f640e2f6eeec74b,21,41,FEPS,Foundation for European Progressive Studies,4,,9999,,13,00747188174-74,
dfa94b38e7bf4f3dbf3581f444d83d4e,75,25,OIP,Open Internet Project,2,,9999,,2,589774116838-26,
dfa8b633c2fb43e28225a5433358bdc8,59,25,AUTIG,AUTIG - Danish Automotive Trade & Industry Federation,2,10000,24999,,0.5,19107072867-07,
dfa8a6930cb04b9f9529bbb9cd636c19,234,31,EDAF,Environmental Defense Action Fund,3,25000,49999,,0.25,968945510822-49,
dfa476cfb4ce4b47aec872aa5cf15be8,209,21,,"Acerinox, S.A.",2,,9999,,0.25,193746214007-06,
df99b621215c4d05b7aa57aa290e5170,21,21,IE,IncubatorEurope,2,,,10000,1,160873316030-66,
df9868393a71441984476f392a177d99,215,31,EGS,European Glaucoma Society Foundation,3,10000,24999,,0.25,720911016370-40,
df6e9ecf7f7e4b76a02d9e383aa2974c,226,42,SNU-FF,Sinop University Fisheries Faculty,4,,9999,,1.25,59088181732-83,
df64e91646a8401f9d7ee0f7735b5ee3,214,12,Vinge,Advokatfirman Vinge KB,1,,9999,,1.25,683404516772-69,
df63e01d7d1f4298a9c07e8cf1d1e888,82,25,VUT,VUT – Verband unabhängiger Musikunternehmen e.V.,2,,,0,0.25,078270512631-90,
df61c4281bb04deebbe03dea77f9be11,82,66,ZDF,Zweites Deutsches Fernsehen,6,50000,99999,,3,3209361971-85,3
df5bf5377f2b479880e754368ebf2c0a,99,31,EMMT,Európa Mozgalom Magyar Tanácsa,3,,9999,,0.5,400429412131-15,
df58bc71549e4417a6c7f6c8a6eeabac,155,31,EFPAM,European Federation of Patients' Associations for Anthroposophic Medicine,3,,9999,,0.25,28735567576-83,
df55b74f1bd84b80b5537adbfdfbe324,75,21,SGI,SAINT-GOBAIN ISOVER,2,100000,199999,,1,40653905608-21,1
df50f0f588074651a4b1b316ad7c0738,234,21,,The Bank of New York Mellon,2,600000,699999,,0.5,980942613952-12,2
df4b6e196b5d4b28b82745d41528b469,209,25,CCIES,CÁMARA DE CONCESIONARIOS Y EMPRESAS VINCULADAS AL SECTOR PÚBLICO,2,25000,49999,,2.5,348411013928-32,
df3edf7b51d94866ab3beff505ffca17,214,63,EFNS,Europaforum Norra Sverige,6,,9999,,10,201199814702-09,
df380b2b67bf4cd8b52c89376b1c77c2,231,13,,Sergey Teleshev,1,,9999,,0.25,654372812156-38,
df33c06f363c45559de87a1441ed5749,19,31,ACP CSF,ACP Civil Society Forum,3,,9999,,1.5,36703913506-85,
df2cd4a7e0844b73b0ae147aa9c830f1,234,21,,Google,2,3500000,3749000,,9,03181945560-59,8
df1a10278f8f4e5eb5c921fc3d0f7afc,165,21,,Norsk Hydro,2,500000,599999,,2.5,45060553191-59,2
df031105008a4d03ac64359709a88352,74,66,Finavia,Finavia Corporation,6,,9999,,0.25,60334418925-95,
def34669c411432ba5a563df17028557,155,25,,Plantum,2,,9999,,1.75,779809814433-48,
dede1c42baea4dc98b0db9c4ceebb4b6,21,26,AEBIOM,European Biomass Association,2,500000,599999,,1.75,97810874431-67,4
dece4d079238458a8a3140d84f90732d,233,11,,Battelle UK Limited,1,,9999,,1.75,687726215554-01,
decd5a51757c427aa7d8f16e2e57647a,21,21,,Solvay SA,2,1250000,1499999,,2.25,58089691185-94,
decb208d03c14e109305afeabe135fdf,21,25,COPA,European Farmers,2,1500000,1999999,,18,44856881231-49,9
debea9fd9ea5481086c362cdad34a6f3,21,25,ESBG,European Savings and Retail Banking Group,2,,9999,,6.5,8765978796-80,8
deb48836ea164925b6325d09576f3dbd,75,31,RMB-FIDESS,Les Rencontres du Mont-Blanc -- Forum International des Dirigeants de l'Economie Sociale et Solidaire,3,200000,299999,,10.25,728505316449-55,
deaef9f8a9cc4066937a069150212297,105,27,IFA,Irish Farmers' Association,2,,9999,,2,458700813641-37,
deae23c593174532a5a68d0b286cdf4f,82,31,DVL,Deutscher Verband für Landschaftspflege e.V.,3,,9999,,0.25,429323214216-29,
deacf8dc2e184555be145144e571b989,105,21,,Ingersoll Rand,2,100000,199999,,1.5,758437915672-35,
deaa7fee2a034bc091f9a9e34cd709b3,21,31,,European Institute for Health,3,,9999,,3,916281517040-28,
dea0c57044094ff0951321a0741470e4,155,26,EAACC,European Association of Agrochemical Companies,2,,,10000,0.25,00930885320-31,
de9f987312094081b8fb0c09354c7a8e,74,21,UPM,UPM-Kymmene Oyj,2,,9999,,4.5,861194311863-31,
de9a7d6e304d4719a54c29a52a71569c,21,31,ECH,European Committee for Homeopathy,3,,9999,,0.25,28998516721-93,
de9722196f5e4ab790e6d61e48e698b3,233,25,IoD,Institute of Directors,2,,,10000,0.5,469253615206-77,
de7a8aff2d19450c9f4911671b459a1b,108,42,UNIVAQ,University of L'Aquila,4,10000000,,,21.25,71914574573-51,
de6ebf2bc8c445f28f2a25b03cac056b,179,21,QR,Qatar Airways,2,50000,99999,,0.5,532153117035-82,
de58869324a1458abb5b0af234b76d5e,108,31,,Alkedo,3,10000,24999,,1.5,79639147194-11,
de4fdde0f9bc4f0391dd819797dc9afa,75,21,Lafarge,Lafarge SA,2,100000,199999,,1.25,74190171808-22,1
de42622edda14d70b5c9f1079c2f5506,21,25,FEIC,European Federation of the Plywood Industry,2,,9999,,0.25,87728187953-84,
de37f45e085d4c36bf0e0d7e27820dec,177,25,Câmara de Comércio,CC-Portugal - Câmara de Comércio e Industria Portuguesa,2,,,25000,1,040146417895-20,
de2c201a1f054aa0b460a85cf0fa122a,21,31,EORTC,European Organisation for Research and Treatment of Cancer,3,10000,24999,,1,70539554035-46,
de20c6a110a24e368904be9045d488aa,233,21,,Mexichem UK Limited,2,50000,99999,,0.5,62573817008-43,
de1e604f161e45bc8f2342616c74289d,174,65,PEGSALABUK SUBANEN,PEGSALABUK SUBANEN INC.,6,,9999,,800,025512211013-18,
de1a435ef418403982abc6b67e12246e,58,25,ČNS IFPI,Česká národní skupina Mezinárodní federace hudebního průmyslu,2,,9999,,0.25,294581211639-39,1
ddd39ad2bb7c4342b8a1c3204a76822d,21,25,CCBE,Council of Bars and Law Societies of Europe,2,200000,299999,,2.75,4760969620-65,1
ddcac0e467374629bc411ba4623dea3a,21,31,RISE,Rural Investment Support for Europe Foundation,3,200000,299999,,2,653471311607-37,
ddbd628d0d0e4003a2c6ecb3b04222fb,75,21,,Safran,2,,,495000,5.5,71607351368-56,6
ddbb51425a95422f9345c419b6a7c99a,54,11,,TARABAN LOBI,1,,9999,,0.75,043742912147-02,1
ddb49bcbe2f249bfa51f772981c31c83,108,11,,Nidia S.r.l.,1,,9999,,0.25,229168414847-41,
ddaa27b232b74fe29ad813a10e0d0580,59,25,RBF,Regionale Bankers Forening,2,25000,49999,,0.25,444977916752-93,
dda96bc97c054c5da23652d7811c1dfb,155,31,,sportvisserij nederland,3,10000,24999,,1,70440002781-72,
dd9ca6e78f68461e9a15d209b45e9559,214,21,,Electrolux Home Products,2,300000,399999,,2,3444341114-03,1
dd92dcfc786e44d095d46b8b287e3ed9,54,26,SUC/SPH,SEAFARERS' UNION OF CROATIA/ SINDIKAT POMORACA HRVATSKE,2,10000,24999,,1.5,617767613024-28,
dd8acdbeed1646cab40579a5560b9adc,234,25,IALD Europe,International Association of Lighting Designers Europe,2,,9999,,0.25,017514515406-70,
dd8981d506a3453fbba0d091d1db2242,209,25,COEXPHAL,Asociación de Organizaciones de Productores de Frutas y Hortalizas de Almería,2,,9999,,0.25,81866889559-34,
dd67d702639b454daef2948b9c631726,75,27,CoopTic,Association CoopTic,2,,9999,,5,310965910468-92,
dd5742b00d954cf4a9e573554ca5ddb0,75,11,,Deloitte & Associés,1,,9999,,0.75,419726214834-51,
dd4f578883664b67a7b90c6f104ac3f6,82,25,FAMAB,FAMAB e.V.,2,,9999,,0.25,10294825951-14,
dd45e345bf7f48daa7314170d96ac1c0,21,25,ECTP,European Construction Technology Platform,2,50000,99999,,0.5,60598725719-66,
dd40c19720cb44a68ba0308051109e33,82,42,MHH,Medizinische Hochschule Hannover,4,,9999,,0.25,861732713521-37,
dd2395619bad43ebbf3170008fe33fdc,233,21,,Tata Limited,2,,9999,,0.5,732259614632-44,
dd158acb1b0e44e18c8a7c381005e9ce,21,25,AFECOR,AFECOR - European Control Manufacturers Association,2,,9999,,1.25,18638678159-24,
dd13f19a97594432b58acfb209b16584,21,21,EOS,European Organisation for Security,2,,9999,,8,32134385519-64,
dd0ffe8ea2db410f9e4dc8789302c91d,14,25,EVME,Europäischer Verband Mittelständischer Energieunternehmen,2,,9999,,0.25,71153116524-62,
dd09bc1b22544bbd936753e4e8e371fa,75,21,,EDENRED,2,200000,299999,,2.5,73495934859-01,
dcfd7df1dfcc4a76a9c0f830db0e0ca8,21,31,Equinet,Equinet - the European Network of Equality Bodies,3,,9999,,0.75,718971811339-46,7
dcef2aab6db3488281f884d43e5eea2c,234,21,,Uber,2,50000,99999,,2,002278013515-26,
dce897d6177f4f7f9eea16a919728809,21,31,GLB,Grande Loge de Belgique,3,,9999,,1,129312311002-46,
dce888775fb641649c30827c6dd926de,132,25,AAPA,Association of Asia Pacific Airlines,2,100000,199999,,0.75,148659915430-51,
dce862a7f080477bace9efcfc3d3af6b,82,12,WSYC,WeSaveYourCopyrights Rechtsanwaltsgesellschaft mbH,1,,9999,,0.25,619373012700-94,
dce5192a79914a68aafef38e6d0c6fe6,21,11,,ACTION EUROPE,1,,,1200000,3.75,641821114951-46,
dce0533769224ed98e040665233be4f4,75,13,,SVM Consult,1,,9999,,1,167087614592-62,1
dcd81627479946f5b55403d9e1ac30c8,21,25,EWF,European Wax Federation,2,,9999,,0.5,35124162688-86,
dcc5ef4ea1044127825e9b61e181942b,82,26,UFE,Union des Finanzpersonals in Europa,2,,,5000,2.5,721865911899-81,
dcc2a5a587cc4a40968d7f89b45bc676,21,31,Test-Achats,Association Belge des Consommateurs Test-Achats / Belgische Verbruikersunie Test Aankoop,3,,9999,,1,694466214317-80,
dcb5236ea75d466ab4ef5c5bf1650bed,75,31,MAA,MARTIAL ARTS ACADEMY,3,,9999,,2.75,841993712994-50,
dcb4837e93da4b879a27c41dbe71077d,58,41,DEX IC,DEX Innovation Centre,4,,9999,,0.25,386586714528-72,
dcb20271545b48dfb38ad0acc6076ad7,21,31,EAA,European Anglers Alliance,3,50000,99999,,6,60105502183-69,
dcb12fe9934b4a4d9da99241bd095e8d,108,31,,Forum della Meritocrazia,3,,9999,,0.25,939758014412-83,
dca43d99117a44b392f856ad59f8f223,21,13,SAB,CA:s Sångskola/ Singing Across Boarders/Eva Christina Andersson,1,,,20000,1.5,907198011660-78,
dca29ae191b94c139f5f90eaa0c8dce2,176,31,,JEDEN Z NAS,3,10000,24999,,0.5,184123614290-39,1
dca102eee35f4dd6a053e675d2e14590,108,11,,Studio Valla,1,25000,49999,,2.25,843968715727-06,
dc9d565d802b4a84b9c430e77ae490c6,82,25,BTW,Bundesverband der Deutschen Tourismuswirtschaft e. V.,2,,,100000,6,60499753268-17,
dc970b99d3d84ac88d0b691fd0da43df,21,31,ARERT/ENRWA,Association du Réseau Européen des Registres Testamentaires / European Network of Registers of Wills Association,3,,9999,,1.5,63632009554-70,
dc936948f0384277ba831a40bcb5ae3e,177,25,,ELO - Associação Portuguesa para o Desenvolvimento Económico e a Cooperação,2,,,35000,0.25,109837415047-11,
dc91ee139e23488dad32b1f9ad811223,75,13,,SIGNATURES,1,,9999,,1,149699213574-71,
dc8d7fbdb67d43e2a10868db849f7c11,233,25,Coadec,The Coalition for a Digital Economy,2,,9999,,0.25,563548917357-88,
dc89a6c37abd434d89d973a0ec9fe552,82,31,GI,Gesellschaft für Informatik e.V.,3,,9999,,1.25,786100813031-55,
dc80fded6f7b41b4b32b0aeada0f12d9,82,11,,PaySys Consultancy GmbH,1,300000,399999,,0.25,41992129328-73,
dc7f6ff7b3fa4f16b8dc543da5447b60,120,11,,Strasbourger,1,,9999,,1,827267415070-46,1
dc788a7f261142ae97f4630fa4db19f3,58,11,Prism Group,Prism Group SE,1,,9999,,1.5,809359217881-29,
dc73fafa640b4589b657638702390ca4,155,31,Stichting de Woudreu,De Woudreus,3,,,250,0.75,619036217494-56,
dc6f2bc8123c451296e08102d0a808b9,215,31,,fair–fish.net,3,,9999,,1.25,27726434917-24,
dc6932ac406341479e781ba2568db89c,82,31,BEF Germany,Baltic Environmental Forum Deutschland e. V.,3,,9999,,4,12403795227-28,
dc5e1bd33d4d456b8b5d4de7feb253e7,39,25,IFD,International Federation of Denturists,2,,9999,,6.25,23366236923-91,
dc5e19670fd84d7b886442462332a4e0,75,13,NT,Neuve Terre,1,10000,24999,,0.5,770459312398-89,
